train_loss,train_recall@1,train_recall@5,train_recall@10,train_recall@20,train_mrr,val_loss,val_recall@1,val_recall@5,val_recall@10,val_recall@20,val_mrr,step_count
6.899942633083889,0.044166666673762456,0.1546372767857143,0.2357347470521927,0.3186904762472425,0.1039903310484494,6.220941692761013,0.05654575892857143,0.16987723214285713,0.25337611607142857,0.35238653274519105,0.11913040053099394,700.0
5.971524878229414,0.07848214285714286,0.20617745535714285,0.27797991071428574,0.3678571428571429,0.145268545162731,6.027520054408482,0.08175223214285714,0.21689174107142858,0.29569196428571426,0.37849888392857145,0.15112771556845733,1400.0
5.756993399347578,0.09714285714285714,0.23841517857142858,0.31914806549038205,0.4074293154903821,0.17085196058665003,5.87665624822889,0.09604910714285714,0.24398995535714285,0.32125558035714286,0.41502418156181065,0.17230967066117694,2100.0
5.579338316236224,0.10833147321428571,0.26351934524519105,0.3457831101332392,0.43973214285714285,0.1882220627048186,5.77587083203452,0.10598772321428572,0.25947544642857145,0.3438485863166196,0.4360565476332392,0.18501392209636314,2800.0
5.432106934615544,0.1237313988166196,0.2826599702664784,0.3693508184807641,0.46354538696152825,0.20520339410219873,5.703475729397365,0.12005022321428571,0.2750390625,0.3602827381023339,0.4537630208475249,0.19972912766039372,3500.0
5.30064801965441,0.14212797620466777,0.3038467262046678,0.3878924851332392,0.48386346727609636,0.22419897830912044,5.612014057295663,0.13776785714285714,0.2949832589285714,0.3770126488166196,0.47087239584752494,0.2174948337195175,4200.0
5.16951933315822,0.1595814732142857,0.3258612351332392,0.4095424107142857,0.5045145089285714,0.24407726115414075,5.548595625332424,0.15129464285714286,0.3130673363166196,0.39628720238804815,0.4873456101332392,0.2335842577261584,4900.0
5.0504358455113,0.1755673363166196,0.3438969494189535,0.4316034226332392,0.5236123512046678,0.261379408453192,5.502177500724793,0.16289620535714286,0.3268154762046678,0.41086681549038206,0.49966517857142856,0.24588582828640937,5600.0
4.945554705347334,0.19027715774519102,0.3628571428571429,0.4499107142857143,0.5395368303571428,0.27684339725545476,5.463472654478891,0.17486607142857144,0.3424758184594767,0.42606212799038207,0.511882440490382,0.2584164586556809,6300.0
4.846118597303118,0.2036532738166196,0.3793377976332392,0.46721726191895346,0.5546223958475249,0.29105897756559507,5.4342178549085345,0.18739397321428572,0.3562816220309053,0.4386793154903821,0.5233389137046678,0.2713055399911744,7000.0
4.749601058959961,0.2155877976332392,0.3969252232142857,0.4823046875,0.5689769345521927,0.3049016872048378,5.4306906856809345,0.19781808035714285,0.3699367559594767,0.45000186013323923,0.5334616815618106,0.2824702778245722,7700.0
4.6618060220990865,0.22800595238804816,0.4125316220309053,0.4963988095309053,0.5820944940618106,0.3186263094842434,5.4329904924120225,0.20586867560233388,0.3804892113166196,0.45958333334752494,0.5419270833475249,0.29192357508199557,8400.0
4.570155597073692,0.24171688990933554,0.427950148837907,0.5112146577664785,0.5957849702664784,0.3330169023147651,5.468336033821106,0.21605840774519103,0.38997581845947676,0.4679148065618106,0.5474014137046678,0.3016517130817686,9100.0
4.487691136768886,0.2530784970309053,0.44132254464285714,0.5241666666950499,0.607853422675814,0.34556963379893985,5.489123256547111,0.22274367560233388,0.39921130953090533,0.4751655506023339,0.5551190476332392,0.3091794753926141,9800.0
4.412576791218349,0.2634468006023339,0.4547842262046678,0.535794270847525,0.6185565476332392,0.35701588839292525,5.497293689591544,0.23054501488804818,0.40494791667376245,0.4798028273880482,0.5593247767857142,0.31631661945155687,10500.0
4.332371655191694,0.2763355654903821,0.4682217262472425,0.5480822173186711,0.6300353423186711,0.3697911093064717,5.531721812656947,0.23680245535714287,0.4130338541737625,0.48639322917376243,0.5651878720521927,0.3228543402680329,11200.0
4.259874680382865,0.2876506696428571,0.4796651785714286,0.5584933035714286,0.6396800595521926,0.3808514509030751,5.611508092199053,0.24448660714285714,0.4185472470309053,0.491956845245191,0.5688895089285714,0.3297396348416805,11900.0
4.191754141535077,0.29801711310233386,0.4904296875,0.5686886160714286,0.6485546875,0.39134097546339036,5.695758078438895,0.25018973214285717,0.4232905506023339,0.4974627976332392,0.5735100446428572,0.3349910721821444,12600.0
4.124440990856716,0.3082403273880482,0.49999069941895347,0.5777566964285714,0.6574162946428571,0.4013297941855022,5.725044358798436,0.2551953125,0.42843563988804817,0.5012425595309054,0.578418898837907,0.339917433070285,13300.0
4.057873653343746,0.3173846726332392,0.5092894345521927,0.5865773809807641,0.6662481399093355,0.4106116322534425,5.762924236570086,0.25966517857142857,0.4331175595309053,0.5044791666737625,0.5818229166950498,0.3441218670989786,14000.0
3.998686036041805,0.3254296875,0.5181733631236213,0.5957012649093355,0.6734802827664784,0.41879576712846756,5.891647864750453,0.2628404017857143,0.43740885417376246,0.5089155506023338,0.5847916666950498,0.34765855536929197,14700.0
